VNET	NET	STA	SITE DESCRIPTION	LAT	LON	ELEV	START	END	STATUS	INSTALL	CERT
_US-TA	TA	M28A	Bar X Bar Ranch, Keystone, NE, USA	41.40	-101.37	1071.0	2009/05/14	2011/04/11	Ended	2009/05/13	2009/05/22
_US-TA	TA	M29A	Burnside Ranch, Stapleton, NE, USA	41.44	-100.69	952.0	2009/05/12	2011/04/07	Ended	2009/05/11	2009/05/14
_US-TA	TA	M29M	Somme Creek, YT, CAN	62.44	-138.46	1297.0	2016/07/26	2021/04/30	Ended	2016/07/25	2016/08/04
_US-TA	TA	M30A	Dale-Ortello Valley, Anselmo, NE, USA	41.54	-99.87	853.0	2009/05/18	2011/04/10	Ended	2009/05/17	2009/05/22
_US-TA	TA	M30M	Minto, Yukon, CA	62.58	-136.79	782.0	2015/10/18	2020/12/31	Ended	2015/10/17	2015/10/25
_US-TA	TA	M31A	Lambtecht Ranch, Loup City, NE, USA	41.34	-98.98	699.0	2009/09/09	2011/08/18	Ended	2009/09/08	2009/09/11
_US-TA	TA	M31M	Drury Creek, Yukon, CA	62.20	-134.39	639.0	2015/10/22	2021/04/30	Ended	2015/10/16	2015/12/02
_US-TA	TA	M33A	Taylor Creek Farms, Clarkson, NE, USA	41.57	-97.19	503.0	2010/06/16	2012/04/23	Ended	2010/06/15	2010/06/17
_US-TA	TA	M34A	Aspy Farms, Fremont, NE, USA	41.50	-96.58	415.0	2010/05/30	2012/04/23	Ended	2010/05/29	2010/06/01
_US-TA	TA	M35A	Neola, IA, USA	41.47	-95.69	363.0	2010/06/15	2012/04/24	Ended	2010/06/14	2010/06/17
_US-TA	TA	M36A	Felix, Anita, IA, USA	41.45	-94.80	430.0	2010/11/06	2012/08/31	Ended	2010/11/05	2010/11/08
_US-TA	TA	M37A	Trindle Farm, Earlham, IA, USA	41.40	-94.06	325.0	2010/10/28	2012/08/29	Ended	2010/10/27	2010/11/01
_US-TA	TA	M38A	Pleasantville, IA, USA	41.42	-93.20	258.0	2010/11/11	2012/08/29	Ended	2010/11/10	2010/11/15
_US-TA	TA	M39A	Webster, IA, USA	41.48	-92.17	264.0	2011/06/16	2013/05/12	Ended	2011/06/15	2011/06/26
_US-TA	TA	M40A	Post Highland Seismo, Ainsworth, IA, USA	41.41	-91.51	223.0	2011/08/25	2013/05/08	Ended	2011/08/24	2011/08/29
_US-TA	TA	M41A	Milan, IL, USA	41.38	-90.54	226.0	2011/07/31	2013/09/06	Ended	2011/07/30	2011/08/06
_US-TA	TA	M42A	Sheffield, IL, USA	41.45	-89.76	212.0	2011/07/30	2013/05/06	Ended	2011/07/29	2011/07/31
_US-TA	TA	M43A	Waltham Township, Utica, IL, USA	41.44	-88.96	190.0	2011/10/25	2013/07/13	Ended	2011/10/24	2011/10/30
_US-TA	TA	M44A	Midewin, Midewin Nat. Tallgrass Prarie, IL, USA	41.39	-88.04	207.0	2011/10/21	2013/11/08	Ended	2011/10/20	2011/10/23
_US-TA	TA	M45A	Boilermakers Shaker, Crown Point, IN, USA	41.39	-87.25	216.0	2011/10/23	2013/07/14	Ended	2011/10/22	2011/10/30
_US-TA	TA	M46A	Old House Field, Plymouth, IN, USA	41.41	-86.35	242.0	2011/10/24	2013/07/14	Ended	2011/10/23	2011/10/30
_US-TA	TA	M47A	Cromwell, IN, USA	41.36	-85.62	283.0	2012/09/05	2014/06/07	Ended	2012/09/04	2012/09/06
_US-TA	TA	M48A	Edgerton, OH, USA	41.48	-84.72	258.0	2012/07/22	2014/05/23	Ended	2012/07/21	2012/07/22
_US-TA	TA	M49A	Liberty Center, OH, USA	41.47	-83.98	203.0	2012/07/17	2014/05/23	Ended	2012/07/16	2012/07/19
_US-TA	TA	M50A	Fremont, OH, USA	41.40	-83.04	176.0	2012/07/18	2014/05/14	Ended	2012/07/17	2012/07/19
_US-TA	TA	M51A	Elyria, OH, USA	41.33	-82.18	239.0	2012/08/29	2015/05/15	Ended	2012/08/28	2012/09/03
_US-TA	TA	M52A	Chesterland, OH, USA	41.54	-81.36	382.0	2013/01/17	2014/10/28	Ended	2013/01/16	2013/01/22
_US-TA	TA	M53A	WI Miller and Sons, Farmdale, OH, USA	41.44	-80.67	334.0	2013/01/14	2014/10/24	Ended	2013/01/13	2013/01/17
_US-TA	TA	M54A	Oil Creek State Park, Oil City, PA, USA	41.51	-79.66	488.0	2013/06/10	2016/04/15	Ended	2010/11/03	2013/06/09
_US-TA	TA	M55A	Ridgway, PA, USA	41.47	-78.76	531.0	2013/01/26	2014/10/14	Ended	2013/01/25	2013/01/31
_US-TA	TA	M56A	Emporium, PA, USA	41.48	-78.18	493.0	2013/05/20	2015/05/14	Ended	2013/05/19	2013/05/22
_US-TA	TA	M57A	Sunshine Farm, Cogan Station, PA, USA	41.34	-77.13	319.0	2013/08/30	2015/05/18	Ended	2013/08/29	2013/09/03
_US-TA	TA	M58A	Price&#x27;s Panorama, Muncy Valley, PA, USA	41.37	-76.46	529.0	2013/07/02	2015/05/20	Ended	2013/07/01	2013/07/11
_US-TA	TA	M59A	Waymart, PA, USA	41.54	-75.43	471.0	2013/06/12	2015/05/20	Ended	2013/06/11	2013/07/01
_US-TA	TA	M60A	Port Jervis, NY, USA	41.33	-74.62	292.0	2013/08/31	2015/05/23	Ended	2013/08/30	2013/09/03
_US-TA	TA	M61A	Granite Springs, NY, USA	41.31	-73.77	190.0	2013/05/30	2015/05/25	Ended	2013/05/29	2013/06/03
_US-TA	TA	M62A	Hamden, CT, USA	41.44	-72.89	24.0	2013/09/12	2015/06/04	Ended	2013/09/11	2013/09/30
_US-TA	TA	M63A	Gales Ferry, CT, USA	41.40	-72.05	44.0	2013/09/07	2015/06/05	Ended	2013/09/06	2013/09/30
_US-TA	TA	M64A	Tiverton, RI, USA	41.55	-71.21	17.0	2013/09/12	2015/09/17	Ended	2013/09/11	2013/09/16
_US-TA	TA	M65A	Busby, Falmouth, MA, USA	41.56	-70.65	22.0	2012/04/03	2599/12/31	Operating	2012/03/29	2012/05/06
_US-TA	TA	M66A	Nantucket, MA, USA	41.26	-70.14	9.0	2013/09/28	2015/09/26	Ended	2013/09/27	2013/09/30
_US-TA	TA	MDND	Maddock, ND, USA	47.85	-99.60	479.0	2008/10/04	2018/08/15	Ended	2008/10/03	2008/10/08
_US-TA	TA	MSTX	Muleshoe, TX, USA	33.97	-102.77	1167.0	2008/04/26	2018/08/15	Ended	2008/04/22	2008/04/30
_US-TA	TA	N02C	Big Bar, CA, USA	40.82	-123.31	717.0	2005/07/01	2007/11/19	Ended	2005/06/30	2005/08/15
_US-TA	TA	N06A	Buffalo Meadows, Empire, NV, USA	40.75	-119.83	1341.0	2006/07/13	2008/04/14	Ended	2006/07/12	2006/07/16
_US-TA	TA	N07A	Gerlach, NV, USA	40.77	-118.97	1305.5	2006/02/21	2006/04/27	Ended	2006/02/20	2006/03/02
_US-TA	TA	N07B	Gerlach, NV, USA	40.78	-118.97	1302.0	2006/04/27	2008/03/18	Ended	2006/04/26	2006/04/27
_US-TA	TA	N08A	GE Springer Mine, Mill City, NV, USA	40.78	-118.13	1492.9	2006/02/15	2008/03/20	Ended	2006/02/14	2006/03/22
_US-TA	TA	N09A	Rock Creek Ranch, Golconda, NV, USA	40.85	-117.52	1617.3	2006/04/20	2008/03/07	Ended	2006/04/19	2006/04/30
_US-TA	TA	N10A	Dunphy, NV, USA	40.72	-116.51	1392.0	2006/05/02	2008/08/15	Ended	2006/05/01	2006/05/02
_US-TA	TA	N11A	Elko Archery Club, Elko, NV, USA	40.82	-115.74	1643.0	2006/05/03	2008/08/13	Ended	2006/05/02	2006/05/07
_US-TA	TA	N12A	Clover Valley, Wells, NV, USA	40.85	-115.04	1786.0	2006/05/10	2008/08/09	Ended	2006/05/09	2006/05/18
_US-TA	TA	N13A	Wendover, West Wendover, NV, USA	40.86	-114.20	1385.0	2006/05/19	2008/08/20	Ended	2006/05/18	2006/05/21
_US-TA	TA	N14A	Grayback Hills BLM, Clive, UT, USA	40.85	-113.19	1325.0	2007/02/20	2008/08/20	Ended	2007/02/19	2007/02/26
_US-TA	TA	N14K	Kuskokwak Creek, AK, USA	59.92	-161.69	21.0	2017/05/19	2021/04/30	Ended	2017/05/18	2017/05/21
_US-TA	TA	N15A	Stansbury Island BLM, Grantsville, UT, USA	40.89	-112.52	1408.0	2007/02/18	2009/04/04	Ended	2007/02/17	2007/02/26
_US-TA	TA	N15K	Kwethluk River, AK, USA	60.17	-160.09	449.0	2017/05/20	2020/09/22	Ended	2017/05/19	2017/05/21
_US-TA	TA	N16A	Rees Ranch, Coalville, UT, USA	40.89	-111.44	2028.0	2007/07/10	2009/04/07	Ended	2007/07/09	2007/07/19
_US-TA	TA	N16K	Nishlik Lake, AK, USA	60.47	-158.77	582.0	2016/05/28	2021/04/30	Ended	2016/05/27	2016/05/31
_US-TA	TA	N17A	Moffit Pass, UT, USA	40.94	-110.83	2500.0	2007/07/23	2009/04/22	Ended	2007/07/10	2007/07/24
_US-TA	TA	N17K	Nushagak Hills, AK, USA	60.53	-157.19	350.0	2017/05/13	2021/04/30	Ended	2017/05/12	2017/05/09
_US-TA	TA	N18A	Larsen Ranch, Manila, UT, USA	40.98	-109.67	1893.0	2007/07/27	2009/04/23	Ended	2007/07/23	2007/07/31
_US-TA	TA	N18K	Kilae Creek, AK, USA	60.68	-155.89	572.0	2015/06/13	2019/10/03	Ended	2015/06/12	2015/06/15
_US-TA	TA	N19A	John Jarvie Ranch (BLM), Flaming Gorge, UT, USA	40.89	-109.18	1703.0	2007/08/18	2009/04/24	Ended	2007/08/17	2007/08/19
_US-TA	TA	N19K	Bonanza Creek NPS repeater, AK, USA	60.81	-154.48	1144.0	2015/06/13	2019/10/03	Ended	2015/06/12	2015/06/15
_US-TA	TA	N20A	Spence Gulch, Sunbeam, CO, USA	40.83	-108.26	2192.0	2007/11/13	2010/06/10	Ended	2007/11/12	2007/11/27
_US-TA	TA	N20K	Mount Spurr, AK, USA	61.20	-152.21	991.0	2015/08/14	2020/04/25	Ended	2015/08/13	2016/06/12
_US-TA	TA	N21A	Black Mountain, Craig, CO, USA	40.76	-107.52	2235.0	2007/11/09	2009/09/30	Ended	2007/11/08	2007/11/27
_US-TA	TA	N22A	Wattenberg Ranch, Walden, CO, USA	40.80	-106.45	2472.0	2007/11/27	2010/06/11	Ended	2007/11/26	2007/12/02
_US-TA	TA	N23A	Red Feather Lakes, CO, USA	40.89	-105.94	2458.0	2008/07/05	2010/08/24	Ended	2008/07/04	2008/07/17
_US-TA	TA	N24A	Carr, CO, USA	40.83	-104.88	1695.0	2008/07/08	2010/05/18	Ended	2008/07/07	2008/07/17
_US-TA	TA	N25A	Grover, CO, USA	40.81	-104.09	1607.0	2008/07/02	2010/05/18	Ended	2008/07/01	2008/07/17
_US-TA	TA	N25K	Chitina, Valdez-Cordova, AK, USA	61.61	-144.60	1087.0	2014/10/01	2020/04/25	Ended	2014/09/30	2014/10/06
_US-TA	TA	N26A	Koester Ranch, Padroni, CO, USA	40.83	-103.22	1284.0	2008/12/08	2010/10/11	Ended	2008/12/07	2008/12/21
_US-TA	TA	N27A	Anderson Farm, Haxtun, CO, USA	40.81	-102.54	1228.0	2008/12/04	2010/10/12	Ended	2008/12/03	2008/12/21
_US-TA	TA	N28A	Pribbeno Ranch, Imperial, NE, USA	40.69	-101.54	1009.0	2009/05/20	2011/04/06	Ended	2009/05/19	2009/05/22
_US-TA	TA	N29A	Votaw Ranch, Wellfleet, NE, USA	40.82	-100.63	897.0	2009/05/19	2011/04/11	Ended	2009/05/18	2009/05/22
_US-TA	TA	N30A	Hueftle Ranch, Cozad, NE, USA	40.80	-100.10	842.0	2009/05/21	2011/04/07	Ended	2009/05/20	2009/05/22
_US-TA	TA	N30M	Aishikik Lake, Yukon, CAN	61.46	-137.09	941.0	2016/05/01	2021/04/29	Ended	2016/04/30	2016/05/11
_US-TA	TA	N31A	Bailey Ranch, Gibbon, NE, USA	40.82	-98.95	687.0	2009/09/11	2011/08/18	Ended	2009/09/10	2009/09/11
_US-TA	TA	N31M	Braeburn, Yukon, CA	61.48	-135.78	716.0	2015/10/14	2021/04/30	Ended	2015/10/13	2015/10/25
_US-TA	TA	N32A	Stulken Farm, Doniphan, NE, USA	40.76	-98.30	587.0	2009/09/08	2011/08/19	Ended	2009/09/07	2009/09/11
_US-TA	TA	N32M	Quiet Lake, YT, Canada	61.15	-133.08	816.0	2016/05/29	2021/04/30	Ended	2016/05/10	2016/06/19
_US-TA	TA	N33A	J Bar K, Exeter, NE, USA	40.74	-97.45	475.0	2010/06/17	2012/04/22	Ended	2010/06/16	2010/06/21
_US-TA	TA	N34A	Lincoln, NE, USA	40.84	-96.50	401.0	2010/05/14	2012/04/22	Ended	2010/05/13	2010/05/24
_US-TA	TA	N35A	Tabor, IA, USA	40.86	-95.64	353.0	2010/05/15	2012/04/21	Ended	2010/05/14	2010/05/24
_US-TA	TA	N36A	Muff Farm, Clarinda, IA, USA	40.82	-94.96	349.0	2010/11/19	2012/08/31	Ended	2010/11/18	2010/11/28
_US-TA	TA	N37A	Lee Faris, Mount Ayr, IA, USA	40.76	-94.21	351.0	2010/10/27	2012/09/11	Ended	2010/10/26	2010/11/01
_US-TA	TA	N38A	Joe&#x27;s South Fork Station, Corydon, IA, USA	40.79	-93.23	317.0	2010/11/15	2012/09/11	Ended	2010/11/14	2010/11/15
_US-TA	TA	N39A	Derby Farms, Drakesville, IA, USA	40.88	-92.50	260.0	2010/11/16	2012/12/05	Ended	2010/11/15	2010/11/28
_US-TA	TA	N40A	Mertquake, Salem, IA, USA	40.88	-91.58	208.0	2011/08/24	2013/09/05	Ended	2011/08/23	2011/08/29
_US-TA	TA	N41A	Harden Midland Farm, Stronghurst, IL, USA	40.71	-90.86	226.0	2011/08/23	2013/11/08	Ended	2011/08/22	2011/08/25
_US-TA	TA	N42A	Yates City, IL, USA	40.83	-90.03	205.0	2011/08/18	2013/04/14	Ended	2011/08/17	2011/08/25
_US-TA	TA	N43A	Stutzman Family Farm, Minonk, IL, USA	40.94	-89.17	215.0	2011/11/04	2013/07/14	Ended	2011/11/03	2011/11/06
_US-TA	TA	N44A	Piper City, IL, USA	40.80	-88.13	202.0	2011/10/16	2013/07/15	Ended	2011/10/15	2011/10/17
_US-TA	TA	N45A	Kentland, IN, USA	40.85	-87.51	206.0	2011/10/12	2013/07/11	Ended	2011/10/11	2011/10/13
_US-TA	TA	N46A	Monticello, IN, USA	40.89	-86.74	209.0	2011/10/13	2013/07/13	Ended	2011/10/12	2011/10/13
_US-TA	TA	N47A	Urbana, IN, USA	40.88	-85.69	252.0	2012/09/04	2014/05/12	Ended	2012/09/03	2012/09/06
_US-TA	TA	N48A	Decatur, IN, USA	40.86	-85.03	250.0	2012/08/31	2014/06/07	Ended	2012/08/30	2012/09/03
_US-TA	TA	N49A	Columbus Grove, OH, USA	40.92	-84.18	225.0	2012/09/03	2014/05/11	Ended	2012/09/02	2012/09/06
_US-TA	TA	N50A	Nevada, OH, USA	40.77	-83.15	277.0	2012/06/20	2014/06/02	Ended	2012/06/19	2012/06/21
_US-TA	TA	N51A	Ashland, OH, USA	40.92	-82.37	343.0	2012/08/28	2014/11/03	Ended	2012/08/27	2012/09/03
_US-TA	TA	N52A	McGinn&#x27;s Farm, Dalton, OH, USA	40.81	-81.69	331.0	2013/01/15	2014/11/02	Ended	2013/01/14	2013/01/17
_US-TA	TA	N53A	Lisbon, OH, USA	40.81	-80.84	360.0	2012/12/11	2014/10/24	Ended	2012/12/10	2012/12/16
_US-TA	TA	N54A	Moraine State Park, Portersville, PA, USA	40.96	-79.99	408.0	2013/06/10	2016/04/19	Ended	2010/11/05	2013/06/09
_US-TA	TA	N55A	Marion Center, PA, USA	40.78	-78.99	559.0	2012/12/12	2014/11/05	Ended	2012/12/11	2012/12/16
_US-TA	TA	N56A	West Decatur, PA, USA	40.92	-78.30	561.0	2013/05/21	2015/05/10	Ended	2013/05/20	2013/05/22
_US-TA	TA	N57A	Milroy, PA, USA	40.76	-77.55	306.0	2013/05/21	2015/05/10	Ended	2013/05/12	2013/05/22
_US-TA	TA	N58A	Sunbury, PA, USA	40.84	-76.72	200.0	2013/07/04	2015/05/14	Ended	2013/07/03	2013/07/11
_US-TA	TA	N59A	State Game Land 141, Hazleton, PA, USA	40.92	-75.77	508.0	2013/06/10	2015/05/18	Ended	2010/11/07	2013/06/09
_US-TA	TA	N60A	Cedar Hill Farm, Mount Bethel, PA, USA	40.87	-75.10	189.0	2013/06/12	2015/05/28	Ended	2013/06/11	2013/06/27
_US-TA	TA	N61A	South Mountain, Millburn, NJ, USA	40.75	-74.30	108.0	2013/09/05	2015/05/27	Ended	2013/09/04	2013/09/16
_US-TA	TA	N62A	Caumsett State Park, Huntington, NY, USA	40.93	-73.47	34.0	2013/09/09	2015/06/05	Ended	2013/09/24	2013/10/03
_US-TA	TA	N63A	Mattituck, NY, USA	40.99	-72.52	8.0	2013/09/10	2015/06/05	Ended	2013/09/09	2013/09/30
_US-TA	TA	O01C	Eel River Conservation Camp, Redway, CA, USA	40.14	-123.82	137.8	2005/09/27	2007/11/17	Ended	2005/08/24	2005/11/29
_US-TA	TA	O02C	Red Bluff, CA, USA	40.18	-122.79	962.0	2005/07/20	2007/10/11	Ended	2005/07/19	2006/02/05
_US-TA	TA	O03C	Acorn Hollow, Los Molinos, CA, USA	40.00	-122.03	85.0	2005/04/19	2007/09/06	Ended	2005/04/18	2005/04/23
_US-TA	TA	O04C	Chester, CA, USA	40.32	-121.09	1513.0	2005/05/25	2007/11/27	Ended	2005/05/24	2005/05/24
_US-TA	TA	O05C	Quincy, CA, USA	39.96	-120.92	1032.0	2005/04/20	2007/11/20	Ended	2005/04/19	2005/04/23
_US-TA	TA	O06A	Flanigan, NV, USA	40.16	-119.83	1228.7	2006/02/24	2008/03/05	Ended	2006/02/23	2006/03/22
_US-TA	TA	O07A	Toulon, NV, USA	40.16	-118.88	1203.0	2006/03/01	2008/03/19	Ended	2006/02/28	2006/03/06
_US-TA	TA	O08A	Rochester Mine, Lovelock, NV, USA	40.29	-118.16	2137.6	2006/02/24	2008/03/06	Ended	2006/02/23	2006/03/22
_US-TA	TA	O09A	Fish Creek Ranch, Battle Mountain, NV, USA	40.17	-117.19	1491.7	2006/04/22	2008/03/08	Ended	2006/04/21	2006/04/30
_US-TA	TA	O10A	Cortez Mining, Crescent City, NV, USA	40.29	-116.50	1470.0	2006/05/16	2008/08/15	Ended	2006/05/15	2006/06/29
_US-TA	TA	O11A	Cowboy Ranch, Jiggs, NV, USA	40.13	-115.66	1948.0	2006/05/17	2008/08/12	Ended	2006/05/16	2006/06/13
_US-TA	TA	O12A	Currie, NV, USA	40.27	-114.75	1743.0	2006/05/18	2008/09/03	Ended	2006/05/17	2006/05/29
_US-TA	TA	O13A	Hicks Ranch, Ibapah, UT, USA	40.13	-113.98	1573.0	2007/02/21	2008/09/01	Ended	2007/02/20	2007/02/26
_US-TA	TA	O14K	Tigyukauivet Mountain, AK, USA	59.25	-161.26	129.0	2017/05/19	2020/09/22	Ended	2017/05/16	2017/05/21
_US-TA	TA	O15A	The Old Anderson&#x27;s Place, Rush Valley, UT, USA	40.28	-112.47	1611.0	2007/06/28	2009/04/08	Ended	2007/06/27	2007/07/01
_US-TA	TA	O15K	Ungalikthiuk River, AK, USA	59.18	-159.82	306.0	2017/08/31	2021/04/30	Ended	2017/08/30	2017/09/04
_US-TA	TA	O16A	Springville, UT, USA	40.21	-111.50	1789.0	2007/06/27	2009/04/09	Ended	2007/06/26	2007/07/01
_US-TA	TA	O16K	Kokwok River, Bristol Bay, AK, USA	59.59	-158.09	198.0	2016/05/27	2021/04/30	Ended	2016/05/26	2016/05/31
_US-TA	TA	O17A	Robinson Place, Fruitland, UT, USA	40.19	-110.74	2079.0	2007/08/15	2009/04/10	Ended	2007/08/14	2007/08/19
_US-TA	TA	O17K	Koliganek, Bristol Bay, AK, USA	59.77	-157.09	156.0	2016/05/29	2021/04/30	Ended	2016/05/28	2016/05/31
_US-TA	TA	O18A	Roosevelt, UT, USA	40.27	-110.01	1582.0	2007/07/25	2009/04/10	Ended	2007/07/24	2007/07/31
_US-TA	TA	O18K	Koktuh Hills, AK, USA	59.85	-155.21	544.0	2015/06/14	2019/08/26	Ended	2015/06/13	2015/06/28
_US-TA	TA	O19A	Miners Draw (BLM), Jensen, UT, USA	40.30	-109.12	1649.0	2007/08/20	2009/11/11	Ended	2007/08/19	2007/08/26
_US-TA	TA	O19K	Port Alsworth, AK, USA	60.20	-154.32	96.0	2015/06/09	2019/11/12	Ended	2015/06/08	2015/06/15
_US-TA	TA	O20A	White River City, CO, USA	40.13	-108.24	1915.0	2007/11/26	2018/08/15	Ended	2007/11/11	2007/11/27
_US-TA	TA	O20K	Slope Mountain, AK, USA	60.08	-152.62	915.0	2015/06/24	2019/12/18	Ended	2015/06/23	2015/06/29
_US-TA	TA	O21A	Pagoda, CO, USA	40.21	-107.47	2343.0	2007/11/10	2009/11/05	Ended	2007/11/09	2007/11/27
_US-TA	TA	O22A	Kremmling, CO, USA	40.16	-106.55	2747.0	2008/06/21	2010/06/14	Ended	2008/06/20	2008/07/02
_US-TA	TA	O22K	Cooper Landing, AK, USA	60.48	-149.72	140.0	2014/06/01	2021/04/30	Ended	2014/05/20	2014/06/17
_US-TA	TA	O23A	Lake Granby, Granby, CO, USA	40.21	-105.92	2635.0	2008/07/06	2010/06/14	Ended	2008/07/05	2008/07/17
_US-TA	TA	O24A	Longmont, CO, USA	40.12	-105.07	1553.0	2008/07/03	2010/05/17	Ended	2008/07/02	2008/07/17
_US-TA	TA	O25A	Wiggins, CO, USA	40.11	-104.12	1444.0	2008/07/03	2010/05/16	Ended	2008/07/02	2008/07/17
_US-TA	TA	O26A	Horse Wrangler Ranch, Akron, CO, USA	40.24	-103.31	1413.0	2008/11/20	2010/10/13	Ended	2008/11/19	2008/11/23
_US-TA	TA	O27A	Beecher Island, Eckley, CO, USA	40.19	-102.48	1206.0	2008/12/07	2010/10/13	Ended	2008/12/06	2008/12/21
_US-TA	TA	O28A	Krutsinger Ranch, Parks, NE, USA	40.13	-101.77	1032.0	2009/05/28	2011/04/06	Ended	2009/05/27	2009/05/28
_US-TA	TA	O28M	Mount Upton, YT, CAN	60.77	-140.19	2622.0	2016/07/16	2021/04/30	Ended	2016/07/15	2016/07/25
_US-TA	TA	O29A	4D Ranch, Culbertson, NE, USA	40.13	-100.80	826.0	2009/05/27	2011/04/04	Ended	2009/05/26	2009/05/28
_US-TA	TA	O29M	Mount Kennedy, YT, CAN	60.30	-138.58	1423.0	2016/07/15	2021/04/02	Ended	2016/07/14	2016/07/19
_US-TA	TA	O30A	M W Ranch, Wilsonville, NE, USA	40.18	-100.06	751.0	2009/05/29	2011/04/04	Ended	2009/05/28	2009/06/02
_US-TA	TA	O30N	Mendenhall, YT, Canada	60.77	-136.09	821.0	2016/05/13	2021/04/30	Ended	2016/05/11	2016/05/25
_US-TA	TA	O31A	Woollen Ranch, Alma, NE, USA	40.15	-99.33	631.0	2009/09/13	2011/08/20	Ended	2009/09/12	2009/09/13
_US-TA	TA	O32A	Brockman Farm, Red Cloud, NE, USA	40.26	-98.28	579.0	2009/09/14	2011/08/19	Ended	2009/09/13	2009/09/17
_US-TA	TA	O33A	Hebron, NE, USA	40.08	-97.58	480.0	2010/05/19	2012/04/18	Ended	2010/05/18	2010/05/24
_US-TA	TA	O34A	Beatrice, NE, USA	40.18	-96.69	409.0	2010/06/11	2012/04/18	Ended	2010/06/10	2010/06/15
_US-TA	TA	O35A	Humboldt, NE, USA	40.27	-95.91	342.0	2010/05/16	2012/04/21	Ended	2010/05/15	2010/05/24
_US-TA	TA	O36A	Bolckow, MO, USA	40.13	-94.96	306.0	2010/05/18	2012/03/14	Ended	2010/05/17	2010/05/24
_US-TA	TA	O37A	Wolven Farm, McFall, MO, USA	40.17	-94.15	284.0	2010/11/17	2012/09/24	Ended	2010/11/16	2010/11/28
_US-TA	TA	O38A	Galt, MO, USA	40.12	-93.47	266.0	2010/11/18	2012/09/27	Ended	2010/11/17	2010/11/28
_US-TA	TA	O39A	Kirksville, MO, USA	40.25	-92.54	282.0	2010/12/08	2012/09/27	Ended	2010/12/07	2011/01/02
_US-TA	TA	O40A	La Belle, MO, USA	40.12	-91.87	206.0	2010/12/09	2012/09/12	Ended	2010/12/08	2011/01/02
_US-TA	TA	O41A	Passley&#x27;s Farm, La Prairie, IL, USA	40.12	-90.88	203.0	2011/06/10	2013/05/07	Ended	2011/06/09	2011/06/12
_US-TA	TA	O42A	Bath, IL, USA	40.20	-90.08	155.0	2011/06/12	2013/05/02	Ended	2011/06/11	2011/06/26
_US-TA	TA	O43A	Sugar Creek Farm, Atlanta, IL, USA	40.29	-89.31	224.0	2011/08/17	2013/05/07	Ended	2011/08/16	2011/08/19
_US-TA	TA	O44A	Mansfield, IL, USA	40.15	-88.47	213.0	2011/10/15	2013/11/07	Ended	2011/10/14	2011/10/17
_US-TA	TA	O45A	Potomac, IL, USA	40.25	-87.72	208.0	2011/10/17	2013/07/11	Ended	2011/10/16	2011/10/19
_US-TA	TA	O47A	Sheridan, IN, USA	40.24	-86.17	278.0	2011/10/21	2013/07/13	Ended	2011/10/20	2011/10/23
_US-TA	TA	O48A	Farmland, IN, USA	40.26	-85.16	300.0	2012/06/21	2014/07/24	Ended	2012/06/20	2012/07/09
_US-TA	TA	O48B	Farmland, IN, USA	40.26	-85.16	300.0	2016/01/12	2019/02/12	Ended	2016/01/11	2016/01/25
_US-TA	TA	O49A	Covington, OH, USA	40.19	-84.34	292.0	2012/06/21	2014/05/08	Ended	2012/06/20	2012/07/09
_US-TA	TA	O50A	Cable, OH, USA	40.15	-83.62	399.0	2012/06/15	2014/06/02	Ended	2012/06/14	2012/06/17
_US-TA	TA	O51A	Pataskala, OH, USA	40.15	-82.61	380.0	2012/08/24	2014/11/27	Ended	2012/08/23	2012/08/27
_US-TA	TA	O52A	Adamsville, OH, USA	40.12	-81.84	331.0	2012/08/25	2014/12/01	Ended	2012/08/24	2012/08/27
_US-TA	TA	O53A	New Philadelphia, OH, USA	40.25	-81.21	320.0	2012/12/13	2014/11/25	Ended	2012/12/12	2012/12/16
_US-TA	TA	O54A	Avella, PA, USA	40.18	-80.38	357.0	2012/12/14	2014/11/24	Ended	2012/12/13	2012/12/16
_US-TA	TA	O55A	Ligonier, PA, USA	40.21	-79.30	469.0	2012/12/15	2014/11/15	Ended	2012/12/14	2012/12/16
_US-TA	TA	O56A	Blue Knob State Park, Imler, PA, USA	40.27	-78.57	684.0	2013/06/10	2015/05/06	Ended	2010/11/04	2013/06/09
_US-TA	TA	O57A	Amberson, PA, USA	40.21	-77.64	377.0	2013/05/22	2015/05/07	Ended	2013/05/21	2013/05/27
_US-TA	TA	O58A	Lewisberry, PA, USA	40.12	-76.92	321.0	2013/06/15	2015/05/07	Ended	2013/06/14	2013/07/01
_US-TA	TA	O59A	Robesonia, PA, USA	40.31	-76.19	334.0	2013/04/28	2015/05/21	Ended	2013/04/27	2013/04/28
_US-TA	TA	O60A	Telford, PA, USA	40.32	-75.41	70.0	2013/04/28	2015/05/22	Ended	2013/04/27	2013/04/28
_US-TA	TA	O61A	Allentown, NJ, USA	40.09	-74.55	38.0	2013/05/29	2015/05/27	Ended	2013/05/28	2013/05/29
_US-TA	TA	P01C	Double 8 Ranch, Willits, CA, USA	39.47	-123.34	440.9	2005/08/24	2007/09/04	Ended	2005/08/23	2005/08/24
_US-TA	TA	P05C	Yuba Gap, Truckee, CA, USA	39.30	-120.61	1756.5	2005/06/07	2007/10/13	Ended	2005/06/06	2005/06/12
